id,text,keywords,funny,category
1974,"¿Cuál es la montaña más limpia?
El volcán. Porque echa ceniza y después LAVA.","volcanes,montañas",3,otros
1975,"Un niño le pregunta a su padre.
- Papa! papa! África,¿donde está? 
Y el padre le contesta.
- Pues no lo se hijo, pero no debe estar muy lejos, porque hay un negro en mi fábrica que viene a trabajar cada día en bicicleta.....",africanos,1,regionales
1976,"Un preso regresa a su celda después de celebrarse el juicio,y su compañero le pregunta: 
- ¿Cómo te fue el juicio? ¿Cuanto te ha caído? 
- Uf!!,pues me han caído 30 años. 
- ¿Y que te ha dicho tu abogado? 
- Pues me ha dicho que no me preocupe, que en invierno los días son más cortos.","invierno,cárceles",1,profesiones
1977,"Una mujer un día se levanta por la mañana, despierta a su marido y le dice:
- Cariño, cariño!!!!…. he tenido un sueño maravilloso. He soñado que me regalabas un collar de diamantes y esmeraldas por mi cumpleaños. ¿Tú que crees qué querrá decir?
Y el marido le contesta: 
- Pues te tendrás que esperar, lo sabrás el día de tu cumpleaños...
Llega el día del cumpleaños tan deseado por la esposa y el marido llega a casa con un paquete en la mano. La mujer, emocionada y sin poder esperar a que se lo de, se lo quita de las manos, rasga nerviosa el papel, abre rápidamente la caja y encuentra un libro titulado:
""El significado de los sueños.""","sueños,libros",3,familia
1978,"Cuatro enfermeras se reúnen en la cafetería del Hospital despuésde haber pasado una noche de sexo en el mismo, y se ponen a comentar:
- El médico con que me acosté anoche creo que era un anestesista.
- ¿Por qué?Preguntan las otras
- Porque no sentí nada, pero nada de nada
- Pues yo debí acostarme con el Director
- ¿Por qué?
- El daba órdenes y todo el trabajo lo tuve que hacer yo 
- Jaaa!!! El mío debió ser un médico Residente. Se pasó todo el rato preguntando, ¿Va todo bien? ¿Lo estoy haciendo bien? ¿Es así cómo se hace?:

La 4ta Enfermera estaba con una cara de gran felicidad y le preguntan:
- ¿Y tu con quién te acostaste?
- PUES YO CREO QUE EL MÍO ERA TÉCNICO RADIÓLOGO, FUE UNA MARAVILLA ME LO HIZO EN ANTERO-POSTERIOR, POSTERO-ANTERIOR, LATERAL, OBLICUO, DINÁMICO. Y CUANDO TERMINÓ ME DIJO:
-TE MOVISTE MUCHO... HAY QUE REPETIR TODO DE NUEVO.","anestesitas,técnicos,doctores,residentes",3,sexo
1979,"Un individuo le comenta a otro:
- Mi mujer me pide siempre dinero. La semana pasada fueron 300 euros, ayer seiscientos y hoy va y me pide mil! 
- ¿Y que hace con todo ese dinero? 
- No lo se, nunca se lo he dado...",prestamos,2,familia
1980,"Llega un hombre a la puerta del Ayuntamiento y le pregunta al de seguridad:
- ¿Perdone..... por la tarde no trabajan?
y el de seguridad le responde:
- No….. por la tarde no vienen, cuando no trabajan es por la mañana.","ayuntamientos,seguratas",2,profesiones
1981,"- Doctor, necesito su ayuda!! quiero algo que ponga a mi marido como un toro.
El Doctor le contesta:
- Bueno....pues bájese las bragas que vamos a empezar por los cuernos!!","toros,doctores",2,sexo
1982,"Un tipo pide una pizza para que se la lleven a casa y cuando la recibe le pregunta al repartidor:
-¿Cuál es la propina acostumbrada?
-Pues… suele ser de 1 euro, pero mi jefe dice que si logro que el cliente suelte 10 céntimos, ya sería un milagro.
-Ah sí? –dice enfadado el cliente- Pues toma 5 euros!!!! 
-Gracias señor! Lo ahorraré para mis estudios.
-¡Muy bien chico, eso esá muy bien!Y se puede saber, ¿Qué estudias? 
-Psicología aplicada, señor","psicólogos,propinas,pizzeros",2,profesiones
1983,"Un caminante por el campo, se encuentra a un pastor con un rebaño de ovejas.
Y le pregunta al pastor:
- Oiga buen amigo, dan mucha lana las ovejas?
- Cuales las blancas o las negras?
....El caminante sorprendido le dice:
- Pues las blancas.
- Unos 7 kilos de lana por temporada.
- Y las negras?
- También, también.
- Y dan mucha leche las ovejas?
- Cuales las blancas o las negras?.
- Pues las blancas.
- Unos tres litros por semana .
- Y las negras?
- También, también.
...el caminante bastante enfadado le dice:
- Pero oiga, porque cuando le pregunto algo sobre las ovejas me dice las blancas o las negras?
- Hombre, es que las blancas son mías .
- Ahhhh y las negras?
- También, también.",ovejas,3,animales
1984,"El coronel al comandante:
- Mañana a las 8:00 se producirá un eclipse de sol, hecho que no ocurre todos los días. Además, las previsiones meteorológicas para mañana anuncian lluvias, con lo que no se verá nada al aire libre. Por lo tanto formaremos en el gimnasio en traje de campaña.
- ¡A la orden de usía mi coronel!
El comandante al capitán:
- Mañana a las 8:00 se producirá un eclipse de sol. Según el señor coronel si llueve no se verá nada al aire libre. Entonces, en traje de campaña, el eclipse tendrá lugar en el gimnasio, hecho que no ocurre todos los días.
- ¡A sus órdenes mi comandante!
El capitán al teniente:
- Por orden del señor coronel, mañana a las 8:00 tendrá lugar en el gimnasio la inauguración del eclipse de sol en traje de campaña. El señor coronel dará las órdenes oportunas de si debe llover o no, hecho que no ocurre todos los días. Si hace buen tiempo y no llueve, el eclipse tendrá lugar en el patio.
- ¡A sus órdenes mi capitán!
El teniente al sargento:
- Por orden del señor coronel mañana a las 8:00 lloverá en el patio del cuartel, hecho que no ocurre todos los días. El señor coronel, en traje de campaña, dará las órdenes en el gimnasio para que el eclipse de sol se celebre en el patio.
- ¡A sus órdenes mi teniente!
El sargento al cabo:
- Por orden del señor coronel mañana a las 8:00 tendrá lugar el eclipse del señor coronel en traje de campaña por efecto del sol. Si llueve en el gimnasio, hecho que no ocurre todos los días, se saldrá al patio.
- ¡Vale tito!
El cabo al soldado:
- Mañana a eso de las 8:00 parece ser que el sol en traje de campaña eclipsará al señor coronel en el gimnasio. ¡¡Lástima que esto no ocurra todos los días, coño!!","cabos,coroneles,soldados,tenientes,sargentos,capitanes",2,profesiones
1985,"Dos amigos comentan sobre sus hijos, y uno le dice al otro:
- Mi hijo, en su nuevo trabajo, se encuentra como pez en el agua.
- Y….¿Qué hace?
- Nada, nada, nada.","peces,nadar",2,familia
1986,"Llega un marido a su casa y le dice a su esposa:
- Cariño, tengo un grave problema en la oficina.
Y su mujer le responde dándole aliento:
- No te preocupes, mi amor. Y nunca digas tengo un problema, di....tenemos un problema, puesto que la oficina es ""nuestro"" trabajo.
Aprovechando las amables y cariñosas palabras de su esposa, el marido le dice:
- Bueno…… muy bien!Entonces,...
- ¡Nuestra secretaria va a tener un hijo ""nuestro""!","secretarias,trabajos",2,sexo
1987,"Una mujer lleva a un bebé de pocos meses al doctor. La enfermera los hace pasar al consultorio. Cuando el médico se presenta, examina al niño, lo mide, lo pesa y descubre que está por debajo del peso normal.
El doctor pregunta si el niño está siendo alimentado con biberón o se le está dando el pecho.
- Se alimenta con el seno materno, responde la mujer.
- Por favor señora -dice el doctor -descúbrase los pechos.
La mujer obedece, y el médico toca, aprieta, palpa y oprime ambos pechos, en un examen minucioso.
Luego le indica a la señora que se cubra de nuevo y le dice:
- Con razón el niño pesa poco. Señora, ¡usted no tiene leche!
- Ya lo sé. Soy su abuela ¡y estoy tan contenta de haber venido!","bebes,senos,pechos,doctores",2,familia
1988,"En la consulta del médico, aparece una señora apurada y con mucha prisa.
- Doctor…..vengo a que me saque los dientes.
- Pero señora, si usted no tiene dientes.
- Sí doctor; acabo de tragármelos","señoras,doctores",2,profesiones
1989,"Un día el jefe de una estación ferroviaria hablando con uno de los empleados, le pregunta:
- Dígame, ¿usted qué haría si ve que dos trenes van a chocar?
- Avisarles por la radio o con banderas para que cambien de carril - responde muy seguro el empleado.
- Y, ¿si no tuviera ni radio ni banderas? -insistió el jefe.
- Pues, entonces llamaría a mi primo.
- Ajaaaa, ¿su primo sabe del tema?
- No, es que nunca ha visto un choque de trenes.","trenes,jefes,choques,radios,banderas",2,profesiones
1990,"Un hombre para una señora por la calle y le pregunta:
- Disculpe, ¿no vio a un policía dando vueltas por aquí?
- No, no he visto a ninguno -responde la mujer.
- Perfecto!Déme su bolso, su collar, su reloj ....!!!","bolsos,collares,relojes,robos,policías",2,profesiones
1991,"Es fácil morir por una mujer, lo difícil es vivir con ella.",mujeres,2,otros
1992,"Dos amigos están hablando, y uno le dice al otro:
-¿Seguro que no sabes cuál es el animal que es dos animales en uno?
-Hummm..., no, ni idea.
-Muy fácil…. es el gato...
-¿Por qué?
-Porque es gato y araña...
-Aaaaah, entonces es como tu hermana...
-¿Mi hermana?
-Sí, porque es ZORRA y COBRA...","gatos,arañas,zorras,cobras",2,animales
1993,"¿Quién invento las fracciones? 
- Enrique octavo","matemáticas,fracciones",2,otros
1994,"Se encuentran un alemán y un catalán.
Le pregunta el catalán…
- Y tu donde te vas de vacaciones?.
Y el alemán le responde: 
- Pues yo me voy a Baden-Baden"" y tu?
Y el catalán le dice….
- !Ah, sí! pues yo voy a Vilanova i la Geltrú-Vilanova i la Geltrú"".",ciudades,2,regionales
1995,"Esto es un hombre que tiene la fea costumbre de tirar la basura todas las noches en el jardín de su vecino. Una noche el vecino lo coge ”infraganti”y le dice:
- Como continúes tirando la basura en mi jardín, voy a tener que dar parte a la policía.
- A mí me da igual, -le responde- como si quieres dársela toda, yo ya no la quiero.","basura,policías",2,familia
1996,"La esposa le pregunta a su esposo:
-Te has fijado, cariño?. He comprado un nuevo cepillo para el inodoro.
-Si, le responde el marido…….pero me sigue gustando más el papel!!!!!","cepillos,papeles",2,familia
1997,"Una bella joven muy liberada, entra en un bar completamente desnuda.
Se para frente al cantinero y le dice:
- ¡Sírvame una cerveza bien helada!
El cantinero le sirve la cerveza y se queda mirándola, sin moverse.
- ¿Qué pasa? - dice ella - ¿nunca ha visto una mujer desnuda?
- ¡Si, muchas veces!!!
- ¿Y entonces que mira?
- ¡Quiero ver de donde va a sacar el dinero para
pagar la cerveza!!..","cervezas,dinero,bares",3,sexo
1998,"Marido y mujer acuden al psicólogo tras 30 años de matrimonio. 
Cuando se les pregunta cuál es el problema, la mujer saca una lista larga y detallada de todos los problemas que han tenido durante los 30 años de matrimonio: 
- …poca atención, falta de intimidad, vacío, soledad, no sentirse amada, no sentirse deseada… - La lista es interminable. 
Finalmente, el terapeuta se levanta, se acerca a la mujer, le pide que pare y la abraza y besa apasionadamente, mientras que el marido los observa con una ceja más alta que la otra. 
La mujer se queda muda y se sienta en la silla medio aturdida.. 
El terapeuta se dirige al marido y le dice: 
- Esto es lo que su esposa necesita al menos 3 veces por semana. ¿Puede usted hacerlo? 
El marido se queda meditando unos instantes y responde: 
-Bueno, la puedo traer los lunes y los miércoles, pero los viernes tengo fútbol.","psicólogos,futbol",3,familia
1999,Joven muere atropellado por un camión cuando iba al cine... no vio el trailer,"noticias,camiones",2,otros
2000,"¿Cómo se dice en africano ""La abuela murió porque se comió pescado podrido?
""Gamba chunga yaya tumba""",africanos,2,regionales
2001,"Esto es un trabajador que está en la empresa y le dice el jefe: 
- Oye , ayer te di el día libre para ir al entierro de tu suegra, y la he visto esta mañana haciendo la compra en el mercado y luego en el centro comercial.
Y le contesta el empleado, 
- ¡¡¡para que te fíes de las mujeres!!!.",funerales,2,familia
2002,"Un niño y una niña de 8 años conversan en el parque. 
-El niño le pregunta a la niña: ¿Que vas a pedir en la carta a los Reyes Magos? 
-Yo le voy a pedir una Barbie..¿Y Tú? 
-Yo le voy a pedir un Tampax,...responde el niño.. 
-Qué es un Tampax?......Pregunta la niña.. 
-Yo no sé.....Pero en la tele ... dicen que puedes ir a la playa, todos los días, ir en bicicleta, montar a caballo, bailar, ir a la discoteca, correr, hacer de todo
y lo mejor y lo más alucinante....
¡¡¡SIN QUE NADIE SE DE CUENTA!!!.","juguetes,barbies,tampax",2,familia
2003,"Hoy me levanté temprano, me puse los calzoncillos largos, me vestí con calma, me tomé un café, agarré mis cañas de pescar, me fui silenciosamente al garaje, puse las cañas en el maletero del coche y procedí a sacarlo del garaje bajo una lluvia torrencial. 
Estaba toda la calle inundada y el viento gélido soplaba a una fuerza sobrenatural. 
Sin lugar a dudas, no era un buen día para salir a pescar. Por lo que decidí volver a guardar el coche en el garaje, puse la radio y me enteré de que el mal tiempo iba a durar todo el día. 
Entré de nuevo en mi casa, me desvestí silenciosamente y me deslicé dentro de la cama. Despacito me acurruqué contra la espalda de mi mujer, puse mis manos en sus pechos y le susurré al oído: 
- El tiempo afuera está horrible. 
Ella me contestó medio dormida: 
- Ya lo sé. ¿Te puedes creer que el gilipollas de mi marido se fue hoy pescar?","pesca,lluvia",2,sexo
2004,"Estos son dos conocidos y uno le dice al otro:
- ¿A dónde vas? 
- A por estiércol para las fresas - le contesta.
- Coño!!!!, por qué no las pruebas con nata, como todo el mundo.","estiércol,fresas",2,familia
2005,"¿En qué se parecen los Teletubbies al Real Madrid? 
En que ambos saltan al césped a hacer el ridículo!","deportes,madrid,futbol",2,otros
2006,"Esto es Papá Mosquito enseñando a su hijo Mosquitín... 
-Hijo, no estudies nunca para ser artista, acuérdate de que tu abuelo murió a causa de un aplauso...",mosquitos,1,animales
2007,"Se encuentran dos secretarias y una le dice a la otra:
- El jefe es guapo….. eh!!!!
- Si.
- Y viste bien, verdad?
- Si... y deprisa.","secretarias,jefes",2,profesiones
2008,"Se encuentran dos amigos y un le dice al otro:
- Recuerdos de Carlos!
- Gracias
- Recuerdos de Carlos!!
- Gracias...
- Recuerdos de Carlos!!!
- Gracias.....
- Recuerdos de Carlos!!!!
- Ya vale no?
- No! Es que me dio muchos recuerdos para ti, ¿sabes?",recuerdos,2,familia
2009,"Esto es un hombre tan depre, tan depre, tan depre...que se muere un lunes …y va y dice:
-¡¡¡JODER!!!! ….Pues si que empiezo bien la semana!!",depresivos,2,otros
2010,"Dos amigos que se encuentran por la calle:
- Ayer a mi mujer le regalé un collar y está contentísima.
- Ah! Pues yo a la mía la llevo suelta","mujeres,collares",2,familia
2011,"Se encuentran dos amigos y uno le dice al otro:
- Sabes quien se ha muerto?
- ¿Quien?
- El Anselmo.
- Caray!!!, de que?
- De cataratas
- Oye…¿Pues no sabía que le habían operado?
- No, le empujaron !!!!","cataratas,muertos",2,familia
2012,"Esto es un torero que se casa y en la noche de bodas le confiesa a su mujer: 
- Maria,tengo un testículo menos. 
- Pepe, yo también tengo que confesarte algo,que no soy virgen. 
- Pero Maria, lo mío fue de una ""corrida"".
- Y lo mío, le dice la mujer,que te crees que fue,de una “pedrada”!!!!","toreros,testículos",2,sexo
2013,"Una mujer de lo más elegante y bella sale de un bar, con un alto grado de alcohol en la sangre,(vamos…..muy, muyborracha).
Camina tambaleante hacia su coche, “un deportivo carísimo”, trata de poner las llaves en la cerradura, pero, por más intentos que hace, no lo consigue. Su estado es tan lamentable que incluso apoyada en la puerta del deportivo, acaba cayéndose al suelo, quedando sentada junto al coche con las piernas abiertas.
Patiabierta y sin bragas, mira hacia abajo y lo
que ve,...es su parte íntima y comienza a hablarle:
Por ti….tengo este coche,
Por ti....tengo muchas joyas,
Por ti....tengo mucho dinero,
Por ti....puedo tener a los hombres que quiera,
Por ti....tengo una gran casa.
De repente se empieza a orinar......y añade:
¡¡ NO LLORES, ...Coño!!...QUE NO TE ESTOY REGAÑANDO...!!!","coches,ricos,llorar",3,sexo
2014,"Un torero se encuentra en la plaza en plena faena cuando de repente dice: 
- Dejadme solo!!!, dejadme solo!!! 
- Pero si esta usted solo maestro.
- Y ese toro que hace ahí??",toreros,2,animales
2015,"¿Sabes cual es la mejor universidad del mundo? 
- La de Deusto, porque entran siendo vascos y salen siendo médicos, abogados, economistas...","universidades,economistas",2,regionales
2016,"En una apuesta para ganar 5 millones de Euros al que sobreviva tras lanzarse del último piso de un edificio de 20 plantas, se encuentran un Inglés, un Alemán y un Canario. 
-Va el Inglés y dice ¡por mi patria!, se tira y muere.
-Va el Alemán y dice ¡por mi bandera!, se tira y muere. 
-Va el Canario y dice:¡por mi patria y por mi bandera …….. yo bajo por las escaleras!","alemanes,ingleses,canarios,suicidios",2,regionales
2017,"Esto es un tío que va al medico y le dice:
- Mire doctor vengo por que hace una temporada que me duele mucho esta pierna.
- Oh... esto es cuestión de la edad! le contesta el doctor.
- Ah... pues la otra pierna tiene la misma y no me duele oiga.",piernas,2,profesiones
2018,"Va un loco por la calle caminando muy deprisa, y se encuentra con otro loco que le pregunta:
- ¿Hacia dónde vas?
- No lo sé, le contesta, pero apúrate porque vamos a llegar tarde",locos,2,otros
2019,"¿Que le dice un tiburón a un náufrago en mitad del océano ?
... .Lo de flotar se va a acabar !!!","tiburones,náufragos",2,animales
2020,"Se encuentran un cura inglés, un cura francés y un cura argentino, dando cada uno su opinión de cómo repartir las limosnas de los feligreses.

El ingles propone: 
- Trazamos un círculo en el suelo, tiramos las monedas al aire, las que caigan dentro, se las ofrecemos a Dios, y las otras para la parroquia.

El francés no está de acuerdo con el inglés y dice: 
- ¡Ah!, no,no, escuchar, yo propongo trazar una línea recta en el suelo, tirar las monedas al aire, las que caigan a la derecha se las ofrecemos a Dios, y las otras, para la parroquia.

El argentino desaprueba las propuestas del inglés y del francés y dice: 
- NO,no, mejor tiramos las monedas al aire, ¡Las que agarre Dios para él! ¡Y LAS OTRAS PARA LA PARROQUIA!.","monedas,limosnas",2,tematicos
2021,"Estos son dos hermanos, que duermen en una litera y el de arriba empieza a rezar:
- Con Dios me acuesto, con Dios me levanto, con la Virgen María y el Espíritu Santo.
En eso que se cae de la litera y el de abajo le dice:
- Eso te pasa por dormir con tanta gente!!!!","hermanos,literas",2,tematicos
2022,"¡¡¡¡ AAAAAATENCIÓNN !!!! ¡¡¡ARMAS AL HOMBRO !!!
......¡¡¡NO, HOMBRE, NO, EL DEL TANQUE NO!!!","armas,tanques",2,regionales
2023,"Esto es un niño que invita a un amigo a su casa. 
Cuando se sientan a la mesa para comer, le pregunta a su invitado: 
- Oye...¿Tú rezas antes de comer?
A lo que el amigo responde.
- No, mi Mamá cocina muy bien.","rezar,comidas,invitados",2,familia
2024,"Esto es uno individuo que va caminando con un pato bajo el brazo.
Se cruza con un amigo que se le acerca y dice: 
- ¿qué haces con ese cerdo?
- ¿Estás ciego o qué?, ¿no ves que es un pato?
- No hombre, si hablaba con el pato...","cerdos,patos",2,animales
2025,"Una mujer llega a casa y se encuentra al marido con un matamoscas en la mano. 
- ¿Qué haces?- Le pregunta ella. 
Él contesta: 
- Matando moscas. 
- ¿Y has matado alguna? - Prosigue la mujer. 
- Sí, he matado 5 moscas !3 machos y 2 hembras!. Intrigada por la respuesta, la mujer insiste:
- ¿Cómo sabes si son machos o hembras? 
Y él le contesta: 
- ¡3 estaban en el vaso de cerveza y 2 en el teléfono!","hombres,mujeres,moscas,sexo",2,animales
2026,"- Doctor, doctor.....dígame la verdad, después de la operación podré tocar la guitarra ? 
- Si hombre, perfectamente. 
- Que bien !!!porque antes no sabía.","guitarras,música",2,profesiones
2027,"Esto es un tío que entra en un bar y pide un whisky. Se lo sirven y en un momento que se despista se da cuenta que hay un mono que ha puesto sus cataplines dentro del vaso de whisky.
El hombre cabreado le pregunta al camarero:
-Oiga... ¿este mono es suyo?, ¿Sabe por que ha puesto los cataplines dentro mi vaso de whisky?
-No mire... el mono es del pianista, así que mejor pregúntele a él.
El hombre se dirige al pianista que está tocando en el bar y le pregunta:
-Oiga... ¿usted sabe porque el mono ha puesto los cataplines dentro de mi vaso de whisky?
-Pues mire, esta no la se, pero si me la tararea.....","pianistas,monos,whisky",2,animales
2028,"Esto es un individuo que va a un abogado y le dice:
- Mire, necesito que me defienda, pero no tengo ni un céntimo para pagarle.
El abogado, asombrado, le contesta: 
- Bueno, ¿y entonces yo que gano?
- Hombre, tengo un Ferrari nuevo, y si usted gana el caso se lo doy.
- Muy bien. De acuerdo. ¿De que se le acusa?
De robar un Ferrari.",coches,2,profesiones
2029,"Entra un esqueleto en una carnicería y dice:
- Quiero medio Kilo de carne. 
- Aquí lo tiene. ¿Se lo envuelvo?
- No…… me lo llevo puesto.","carnicerías,esqueletos,carne",2,profesiones
2030,"Maria!!!, hay una corrida en la tele. 
- ¿Quieres que la cambie? 
- No, que la limpies coño, que la limpies...","corridas,teles",2,familia
2031,"Estaba un día conversando un rico y un pobre, en eso
el rico dice:
- En mi casa comemos todos lo días a la carta: Lo que pedimos, ...eso nos sirven.
El pobre lo mira y le dice:
- Pues...en mi casa también comemos a la carta: El que saca la mayor ....ese come.","ricos,pobres,cartas",2,familia
2032,"Una esposa le comenta a su marido:
- Antonio, el reloj de pared se ha caído…si llega a caer un segundo antes, le rompe la cabeza a mi madre.
Siempre he dicho que este reloj atrasa!!!!, responde el marido……",relojes,2,familia
2033,"Una mujer preocupada porque su esposo no le contesta, decide llevarlo al médico: 
La mujer habla con el médico y le dice: 
-Doctor, le hablo a mi esposo y él no me responde. -Creo que tiene un grave problema auditivo. 
El doctor examina al hombre, luego sale y le dice a la Señora: 
-Señora, su esposo tiene ‘Otitis Testicular‘. -
¿Y que quiere decir eso, doctor? 
-Que su esposo la escucha, pero le importa un huevo lo que usted le dice…","huevos,sordos",2,familia
2034,"A mi hijo le hemos puesto gafas. 
Recórcholis!!!, que nombre mas feo!","nombres,gafas",2,familia
2035,"-Mamá, Mamá!!!…….que el papa se quiere tirar por la ventana.
-Dile a tu padre que le he puesto cuernos y no alas......","cuernos,alas",2,sexo
2036,"Esto es una que señora que se encuentra a una amiga y le dice: 
- ¡¡¡ay Montserrat, que mi marido está en la UVI!!!. 
- Y dice la otra: pues el mío en la REMOLACHI.",frutas,2,familia
2037,"Esto es un hombre que se estaba ahogando en el río y chillaba:
- Socooorrooooo!!!... Que me ahoooogoooo!!!
En eso que pasa un tío por la orilla y le dice:
- Llore.
- Que me ahoooogooo!!!
- Llooooreeee.
- Y para que quiere que lloooreee?
- Para que se desahogue hombreee!!","ríos,llorar",1,otros
2038,"Esto es un tío que nunca había visto una cámara fotográfica y van y le regalan una. 
Va a una casa de fotografía y dice:
- Me dará un carrete para máquina de hacer fotos?
Dice el dependiente:
- 6x9?
Y el tío le contesta:
- 54","matemáticas,fotografías",2,profesiones
2039,"Jaimito estaba llorando desconsoladamente en el portal de su casa, y en esto una vecina que se lo encuentra le dice:
-No llores Jaimito, que te vas a poner muy feo.
-¡Joooo! Le responde Jaimito. ¡Pues que rabietas más horribles debe pillar usted!.","llorar,feos",2,familia
2040,"Un hombre se acerca al borde de un barranco y lee:
""Cuidado con el borde del barranco""
Y va el borde y le empuja.",barrancos,1,otros
2041,"Un señor entra en una tienda de coches y le pregunta al vendedor:
-Oiga…… ¿este coche es bueno?
-Buenísimo!!....de fábula!! -le contesta el vendedor-. Imagínese que sale usted de Barcelona a las 12 de la noche con este coche, ¿Bien?.... pues a las 3 de la mañana puede estar en Madrid.
-No me interesa-contesta el señor-¿que hago yo en Madrid a las 3 de la mañana??","coches,vendedores",2,profesiones
2042,"Que le dice un calvo a otro? 
- Hace tiempo que no se te ve el pelo","calvos,pelos",2,otros
2043,"Se encuentran dos amigas y le dice una a la otra:
- Oye,¿tu no habías tenido trillizos?
Y la amiga le responde:
- No, sólo tuve uno, pero es que es muy nervioso.",trillizos,2,familia
2044,"Esto es un amigo que le dice a otro:
- ¿Vienes a la fiesta? No puedo, le contesta, que tengo a la mujer embarazada de días. 
- Bueno…..pues que venga el Díaz también!","embarazadas,nombres",1,familia
2045,"¿Cómo se dice psicoanalista en japonés?
Sakudo Tukoko","japoneses,psicólogos",2,regionales
2046,"Una pareja de ancianos va a un restaurante de comida rápida. Con cuidado dividen en dos la hamburguesa y las patatas fritas que han pedido. Un camionero que los ve siente pena por ellos y se ofrece a comprarle a la esposa su propia comida.
- No se preocupe, dice el anciano, nosotros lo compartimos todo.
Unos minutos después, el camionero se da cuenta de que la esposa no ha probado bocado.
- De verdad no me importa comprarle la comida a su esposa, insiste el camionero.
- No se preocupe, ella comerá su parte, le asegura el anciano. Lo compartimos todo.
Poco convencido, el camionero le pregunta a la esposa:
- ¿Por qué no come?
- ¡Porque estoy esperando a que mi esposo me preste la dentadura!","dentaduras,restaurantes,hamburguesas",2,familia
2047,"Al recorrer el país entero durante un viaje de cacería, un hombre bien vestido de Estocolmo apunta y le dispara a un pato que va volando, pero el ave cae dentro del corral de un granjero, quien la reclama como suya.
- No es suyo el pato, es mío, insiste el cazador.
Como ninguno de los dos cede, el granjero sugiere resolver las cosas a la antigua usanza: 
- Con una patada pueblerina.
- ¿Una qué?, dice el cazador.
- Yo le pateo tan fuerte como pueda en la entrepierna, le dice el granjero y luego usted hace lo mismo conmigo. El que grite menos tiene derecho a quedarse con el ave.
El hombre de Estocolmo acepta. El granjero toma vuelo y suelta un golpe demoledor en las partes blandas del hombre, quien aúlla de dolor y cae al suelo. 
- Bien, ahora es mi turno.
- Olvídelo - dice el granjero -. Se puede usted quedar con el pato","cazadores,granjeros",2,regionales
2048,"Un hombre muy tacaño sube a un taxi y cuando llega al destino solicitado, le dice el taxista:
- Señor son 10 euros. Y el hombre le da únicamente 5.
Entonces el taxista le dice:
- ¿Por qué me da solo 5 euros?, ¡son 10!
El hombre responde:
- Sí, pero hemos ido los dos.","taxistas,tacaños",2,tematicos
2049,"Una novicia en el convento le pregunta a la Madre Superiora:
- ¿Madre, Monseñor se pone con Don? 
- ¡Claro que se pone condón hija, si no este convento sería una guardería","condones,monjas",2,sexo
2050,"En una feria, un hombre se topa con la tienda de campaña de una adivina. Pensando en pasar un buen rato, entra en ella y se sienta.
- Puedo ver que es padre de dos niños, dice la vidente, mirando su bola de cristal.
- ¡Ajá! Eso es lo que usted cree, dice el hombre con desdén. Soy padre de tres.
- ¡Ajá! - dice la adivina-. Eso es lo que usted cree!!!","adivinos,bastardos",2,familia
2051,"Esto es un vendedor ambulante, anunciando........
- ¡Pastillas de la felicidad!.......vendo!!!pastillas de la felicidad !!!
Va uno y las compra……al poco vuelve y le dice al vendedor:
-Oiga.....¡Pero si son aspirinas!
Y el vendedor le contesta:
- Si, pero si las compra, a mí me hace muy feliz.","pastillas,vendedores",2,profesiones
2052,"¿Qué es peor que encontrar un gusano tras morder una manzana?
Encontrar solo medio gusano.","gusanos,manzanas",1,animales
2053,"Piratas en el mar: 
- ¡Abordar el barco!
- Y el barco quedó precioso…","piratas,barcos",1,otros
2054,"Una mujer le dice a su esposo:
¿Qué harías si me tocara la primitiva?
Pues…..me quedaría con la mitad, me separaría de ti y me iría de casa.
Muy bien,pues me han tocado 10 euros; toma tus 5 y ya te estás largando …","loterias,dinero",3,familia
2055,"Había un individuo tan tonto, tan tonto, tan tonto…. que no compraba la mesita de noche porque no tenía donde ponerla de día.","tontos,mesas",2,otros
2056,"- ¿Como se dice 99 en chino?
- Cachichien",chinos,2,regionales
2057,"Un padre comentaba con su hijo.
- Existen 3 tipos de tetas: melones, peras y cebollas.
- Papá no conozco la tercera.
- Son las de tu madre,que cada vez que las veo me hacen llorar.","tetas,melones,peras,cebollas",2,sexo
2058,"- Padre, anoche mi primo me hizo suya.
- Contra tu voluntad?
- No.... contra la pared.","primos,curas,confesionarios",2,sexo
2059,"- ¿Por qué los de Lepe ponen una televisión de pantalla plana en el baño?
- Porque se ve que te cagas.","baños,televisiones",2,regionales
2060,"- ¿En qué se parece el Madrid de Mourinho a un pesebre? 
- En que los dos están llenos de figuras pero ninguna se mueve.","Mourinho,futbol",2,otros
2061,"- Mama , Mama! Mira, una estrella fugaz! 
- No hijo no, es el penalty de Sergio Ramos.","futbol,madrid,Ramos",2,otros
2062,"Un borracho muy borracho llega a su casa. Con gran dificultad consigue sacar su llave y dice:
- Eshta esh mi llave y eshta esh mi puerta.
Tambaleándose entra en la casa, y dice...
- Eshta esh mi casha, eshte esh mi pashillo, eshta esh la puerta de mi habitasión.
Entra en la habitación, y sigue palpando:
- Eshta esh mi cama, eshta esh mi mujer, y eshte tio que eshta durmiendo en la cama shoy yo.","camas,mujeres,habitaciones,casas",2,sexo
